timestamp,run_id,git_commit,model_name,model_family,thinking_mode,dataset,split,evaluation_mode,history_mode,dummy_type,k,seed,num_items,accuracy,format_failure_rate,result_json_path
2026-03-13T10:42:23Z,run-20260313T104223Z-ba206601,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,self_history,same_domain,4,42,50,0.34,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-4__ba2066013b370e4b/run-20260313T104223Z-ba206601.json
2026-03-13T10:44:01Z,run-20260313T104401Z-5e892aa4,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,self_history,cross_domain,0,42,50,0.16,0.56,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-0__5e892aa4b5f4a438/run-20260313T104401Z-5e892aa4.json
2026-03-13T10:45:45Z,run-20260313T104545Z-bd730fc5,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,aime,train,single_turn_flattened,oracle_history,same_domain,8,42,20,0.0,0.15,results/runs/qwen3_1p7b_aime__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-8__bd730fc5ea39db1b/run-20260313T104545Z-bd730fc5.json
2026-03-13T10:49:24Z,run-20260313T104924Z-81758aca,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,oracle_history,cross_domain,4,42,50,0.32,0.12,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-4__81758aca0aef81c2/run-20260313T104924Z-81758aca.json
2026-03-13T10:49:39Z,run-20260313T104939Z-4877b65b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,self_history,same_domain,2,42,50,0.28,0.02,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-2__4877b65b63428983/run-20260313T104939Z-4877b65b.json
2026-03-13T10:56:32Z,run-20260313T105632Z-97117071,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,self_history,same_domain,0,42,50,0.16,0.56,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-0__97117071524545a0/run-20260313T105632Z-97117071.json
2026-03-13T10:56:44Z,run-20260313T105644Z-cf32d96d,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,oracle_history,same_domain,4,42,50,0.36,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-4__cf32d96d4b5ec011/run-20260313T105644Z-cf32d96d.json
2026-03-13T11:01:17Z,run-20260313T110117Z-bdf235dd,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,oracle_history,cross_domain,2,42,50,0.2,0.46,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-2__bdf235dd6da745a5/run-20260313T110117Z-bdf235dd.json
2026-03-13T11:06:14Z,run-20260313T110614Z-caa8e77b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,self_history,cross_domain,4,42,50,0.34,0.06,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-4__caa8e77b2611eaa6/run-20260313T110614Z-caa8e77b.json
2026-03-13T11:09:59Z,run-20260313T110959Z-d088d98b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,oracle_history,cross_domain,0,42,50,0.22,0.18,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-0__d088d98bf68fdec6/run-20260313T110959Z-d088d98b.json
2026-03-13T11:12:07Z,run-20260313T111207Z-97762939,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,aime,train,single_turn_flattened,self_history,cross_domain,8,42,20,0.05,0.4,results/runs/qwen3_1p7b_aime__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-8__977629396b76a2bc/run-20260313T111207Z-97762939.json
2026-03-13T11:16:12Z,run-20260313T111612Z-9b3143ab,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,self_history,same_domain,4,42,50,0.28,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-4__9b3143ab93866f5a/run-20260313T111612Z-9b3143ab.json
2026-03-13T11:19:52Z,run-20260313T111952Z-b6c0041a,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,self_history,cross_domain,2,42,50,0.2,0.46,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-2__b6c0041a3fdd2557/run-20260313T111952Z-b6c0041a.json
2026-03-13T11:23:29Z,run-20260313T112329Z-259b3466,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,oracle_history,same_domain,0,42,50,0.22,0.18,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-0__259b3466039e4121/run-20260313T112329Z-259b3466.json
2026-03-13T11:27:43Z,run-20260313T112743Z-7e384955,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,oracle_history,cross_domain,4,42,50,0.2,0.44,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-4__7e3849551484fb03/run-20260313T112743Z-7e384955.json
2026-03-13T11:28:27Z,run-20260313T112827Z-03520748,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,aime,train,single_turn_flattened,self_history,same_domain,8,42,20,0.1,0.1,results/runs/qwen3_1p7b_aime__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-8__035207482133eda3/run-20260313T112827Z-03520748.json
2026-03-13T11:29:18Z,run-20260313T112918Z-0ac4499b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,oracle_history,cross_domain,8,42,50,0.22,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-8__0ac4499b3297f6df/run-20260313T112918Z-0ac4499b.json
2026-03-13T11:34:14Z,run-20260313T113414Z-0ee9d547,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,self_history,cross_domain,8,42,50,0.22,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-8__0ee9d547c3f9e7d6/run-20260313T113414Z-0ee9d547.json
2026-03-13T11:36:59Z,run-20260313T113659Z-0b8d61ef,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,self_history,cross_domain,0,42,50,0.22,0.18,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-0__0b8d61ef7d36afc1/run-20260313T113659Z-0b8d61ef.json
2026-03-13T11:38:07Z,run-20260313T113807Z-5d2a0b79,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,self_history,same_domain,8,42,50,0.34,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-8__5d2a0b79fc3a7d7e/run-20260313T113807Z-5d2a0b79.json
2026-03-13T11:45:12Z,run-20260313T114512Z-18f2f97e,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,oracle_history,cross_domain,8,42,50,0.3,0.02,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-8__18f2f97eaf2729a6/run-20260313T114512Z-18f2f97e.json
2026-03-13T11:50:35Z,run-20260313T115035Z-99e677e5,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,self_history,same_domain,0,42,50,0.22,0.18,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-0__99e677e5bc9f18c0/run-20260313T115035Z-99e677e5.json
2026-03-13T11:52:10Z,run-20260313T115210Z-f4493467,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,oracle_history,cross_domain,0,42,50,0.58,0.02,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-0__f4493467cd5dd6ab/run-20260313T115210Z-f4493467.json
2026-03-13T11:52:22Z,run-20260313T115222Z-6dce825b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,self_history,same_domain,2,42,50,0.22,0.5,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-2__6dce825be908d765/run-20260313T115222Z-6dce825b.json
2026-03-13T11:52:38Z,run-20260313T115238Z-95c91e54,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,oracle_history,same_domain,8,42,50,0.38,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-8__95c91e5454af5e61/run-20260313T115238Z-95c91e54.json
2026-03-13T11:53:52Z,run-20260313T115352Z-292c39bb,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,oracle_history,same_domain,0,42,50,0.58,0.02,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-same_domain__k-0__292c39bb6c5a049a/run-20260313T115352Z-292c39bb.json
2026-03-13T11:54:29Z,run-20260313T115429Z-1527347a,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,self_history,cross_domain,4,42,50,0.24,0.42,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-4__1527347a0f3840a5/run-20260313T115429Z-1527347a.json
2026-03-13T11:55:25Z,run-20260313T115525Z-c757e7d9,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,self_history,cross_domain,0,42,50,0.58,0.02,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-0__c757e7d90c899ea1/run-20260313T115525Z-c757e7d9.json
2026-03-13T11:56:55Z,run-20260313T115655Z-f9a9e633,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,self_history,same_domain,0,42,50,0.58,0.02,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-0__f9a9e633e593fabc/run-20260313T115655Z-f9a9e633.json
2026-03-13T12:03:06Z,run-20260313T120306Z-ccf25742,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,single_turn_flattened,oracle_history,cross_domain,0,42,50,0.58,0.08,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-0__ccf25742ad904bce/run-20260313T120306Z-ccf25742.json
2026-03-13T12:03:51Z,run-20260313T120351Z-91bbdddf,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,self_history,cross_domain,8,42,50,0.3,0.02,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-8__91bbdddf1dc70dab/run-20260313T120351Z-91bbdddf.json
2026-03-13T12:05:51Z,run-20260313T120551Z-683de711,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,oracle_history,cross_domain,2,42,50,0.32,0.14,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-2__683de7112fa2135d/run-20260313T120551Z-683de711.json
2026-03-13T12:09:21Z,run-20260313T120921Z-ef173d44,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,single_turn_flattened,oracle_history,same_domain,0,42,50,0.58,0.08,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-0__ef173d44934f8fc0/run-20260313T120921Z-ef173d44.json
2026-03-13T12:14:32Z,run-20260313T121432Z-6506a5f4,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn_flattened,self_history,same_domain,8,42,50,0.3,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-8__6506a5f4709b1050/run-20260313T121432Z-6506a5f4.json
2026-03-13T12:15:35Z,run-20260313T121535Z-70d3544a,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,single_turn_flattened,self_history,same_domain,0,42,50,0.58,0.08,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-0__70d3544aa13370ad/run-20260313T121535Z-70d3544a.json
2026-03-13T12:19:13Z,run-20260313T121913Z-b35f2ab9,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,oracle_history,same_domain,2,42,50,0.34,0.02,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-2__b35f2ab99b60831e/run-20260313T121913Z-b35f2ab9.json
2026-03-13T12:19:53Z,run-20260313T121953Z-cc6ddf41,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,multi_turn,oracle_history,cross_domain,0,42,50,0.88,0.04,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-0__cc6ddf413fa5942a/run-20260313T121953Z-cc6ddf41.json
2026-03-13T12:24:08Z,run-20260313T122408Z-98a5f32e,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,multi_turn,oracle_history,same_domain,0,42,50,0.88,0.04,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-same_domain__k-0__98a5f32ed6f00f11/run-20260313T122408Z-98a5f32e.json
2026-03-13T12:25:49Z,run-20260313T122549Z-e7d17508,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,oracle_history,cross_domain,8,42,50,0.16,0.42,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-8__e7d175082033583b/run-20260313T122549Z-e7d17508.json
2026-03-13T12:28:33Z,run-20260313T122833Z-6f401708,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,multi_turn,self_history,cross_domain,0,42,50,0.88,0.04,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-0__6f4017085d0460e6/run-20260313T122833Z-6f401708.json
2026-03-13T12:33:40Z,run-20260313T123340Z-f7534df9,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,multi_turn,self_history,same_domain,0,42,50,0.88,0.04,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-0__f7534df9b083fbc6/run-20260313T123340Z-f7534df9.json
2026-03-13T12:39:48Z,run-20260313T123948Z-48b4d167,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,self_history,cross_domain,2,42,50,0.26,0.06,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-2__48b4d167c7844c58/run-20260313T123948Z-48b4d167.json
2026-03-13T12:45:06Z,run-20260313T124506Z-776e3eab,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,single_turn_flattened,oracle_history,cross_domain,0,42,50,0.6,0.1,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-0__776e3eab5e34c2dc/run-20260313T124506Z-776e3eab.json
2026-03-13T12:45:41Z,run-20260313T124541Z-ad1584bc,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,self_history,same_domain,4,42,50,0.3,0.42,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-4__ad1584bc96a0eef3/run-20260313T124541Z-ad1584bc.json
2026-03-13T12:56:33Z,run-20260313T125633Z-c1179932,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,single_turn_flattened,oracle_history,same_domain,0,42,50,0.6,0.1,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-0__c11799321dcc0fa6/run-20260313T125633Z-c1179932.json
2026-03-13T12:58:58Z,run-20260313T125858Z-02b37d02,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,oracle_history,cross_domain,4,42,50,0.26,0.12,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-4__02b37d02be513317/run-20260313T125858Z-02b37d02.json
2026-03-13T13:08:19Z,run-20260313T130819Z-a4f06e0d,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,single_turn_flattened,self_history,same_domain,0,42,50,0.6,0.1,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-0__a4f06e0d48f5a9a1/run-20260313T130819Z-a4f06e0d.json
2026-03-13T13:08:27Z,run-20260313T130827Z-d7cd9570,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,self_history,cross_domain,8,42,50,0.18,0.44,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-8__d7cd9570d29d954f/run-20260313T130827Z-d7cd9570.json
2026-03-13T13:09:59Z,run-20260313T130959Z-fe94ff1a,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,multi_turn,oracle_history,cross_domain,0,42,50,0.46,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-0__fe94ff1a58c9ea8e/run-20260313T130959Z-fe94ff1a.json
2026-03-13T13:11:41Z,run-20260313T131141Z-2780c607,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,multi_turn,self_history,cross_domain,0,42,50,0.46,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-0__2780c6071ecd49c2/run-20260313T131141Z-2780c607.json
2026-03-13T13:12:31Z,run-20260313T131231Z-4f60c66b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,oracle_history,same_domain,4,42,50,0.32,0.0,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-4__4f60c66b8a61e3d7/run-20260313T131231Z-4f60c66b.json
2026-03-13T13:13:24Z,run-20260313T131324Z-4baea521,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,multi_turn,self_history,same_domain,0,42,50,0.46,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-0__4baea521c529e57e/run-20260313T131324Z-4baea521.json
2026-03-13T13:14:35Z,run-20260313T131435Z-dfc3121d,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn_flattened,self_history,same_domain,2,42,50,0.24,0.06,results/runs/qwen3_1p7b_gpqa__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-2__dfc3121d34776968/run-20260313T131435Z-dfc3121d.json
2026-03-13T13:15:31Z,run-20260313T131531Z-5d58ac41,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,oracle_history,cross_domain,2,42,50,0.26,0.0,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-2__5d58ac4195597742/run-20260313T131531Z-5d58ac41.json
2026-03-13T13:16:34Z,run-20260313T131634Z-d8d98bfe,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,oracle_history,same_domain,2,42,50,0.42,0.0,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-same_domain__k-2__d8d98bfe8b46bd54/run-20260313T131634Z-d8d98bfe.json
2026-03-13T13:18:17Z,run-20260313T131817Z-11d77f86,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,self_history,cross_domain,2,42,50,0.34,0.0,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-2__11d77f86acd5321a/run-20260313T131817Z-11d77f86.json
2026-03-13T13:20:24Z,run-20260313T132024Z-5184db91,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,single_turn_flattened,oracle_history,cross_domain,0,42,50,0.5,0.08,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-0__5184db912f9557a3/run-20260313T132024Z-5184db91.json
2026-03-13T13:20:26Z,run-20260313T132026Z-88719077,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,self_history,same_domain,2,42,50,0.36,0.0,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-2__887190779d8c4d59/run-20260313T132026Z-88719077.json
2026-03-13T13:26:50Z,run-20260313T132650Z-e7af19d7,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,single_turn_flattened,oracle_history,cross_domain,2,42,50,0.5,0.08,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-2__e7af19d7d86bc855/run-20260313T132650Z-e7af19d7.json
2026-03-13T13:27:22Z,run-20260313T132722Z-960dc084,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,single_turn_flattened,oracle_history,same_domain,0,42,50,0.5,0.08,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-0__960dc0845ce74fc3/run-20260313T132722Z-960dc084.json
2026-03-13T13:33:55Z,run-20260313T133355Z-e7ff4b87,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,single_turn_flattened,oracle_history,same_domain,2,42,50,0.34,0.0,results/runs/qwen3_1p7b_gsm8k__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-2__e7ff4b878f78a3f6/run-20260313T133355Z-e7ff4b87.json
2026-03-13T13:34:19Z,run-20260313T133419Z-a8d76fe3,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,single_turn_flattened,self_history,cross_domain,0,42,50,0.5,0.08,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-0__a8d76fe30a1426b3/run-20260313T133419Z-a8d76fe3.json
